v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10002,cmd=bash,job=2547714,epoch=168341194,pid=2547714,ppid=362055,cpukib=3284,rssanonkib=3064,cputime_sec=8440
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10006,cmd=bash,job=111057,epoch=168341194,pid=111057,ppid=111056,cpukib=2368,rssanonkib=2300,cputime_sec=889139
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10004,cmd=python,job=2254176,epoch=168341194,pid=2254232,ppid=2254177,cpu%=41.9,cpukib=21361140,rssanonkib=19384048,cputime_sec=205669
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10002,cmd=sshd,job=362026,epoch=168341194,pid=362055,ppid=362026,cpukib=1504,rssanonkib=1468,cputime_sec=18396
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10000,cmd=bash,job=717152,epoch=168341194,pid=717152,ppid=717151,cpukib=2360,rssanonkib=2292,cputime_sec=63
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10005,cmd=bash,job=720615,epoch=168341194,pid=720615,ppid=720614,cpukib=2228,rssanonkib=2120,cputime_sec=82243
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10002,cmd=nvtop,job=3368916,epoch=168341194,pid=3368916,ppid=2547714,cpu%=4.7,cpukib=52792,rssanonkib=31984,cputime_sec=4067
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10000,cmd=bash,job=720532,epoch=168341194,pid=720532,ppid=720531,cpukib=2360,rssanonkib=2152,cputime_sec=2669
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10001,cmd=python,job=2703861,epoch=168341194,pid=2703977,ppid=2703861,cpu%=903.4,cpukib=7645768,rssanonkib=2465672,gpus=3,gpu%=58,gpumem%=13,gpukib=9050112,cputime_sec=1477423
v=0.14.0,time=2025-04-12T08:17:59+02:00,host=n1.cluster1.uio.no,user=u_10002,cmd=bash,job=361184,epoch=168341194,pid=361184,ppid=361183,cpukib=10708,rssanonkib=8160,cputime_sec=33430
